Código,Descripción,Categoría,Marca,Cantidad (unidades),Unidades/Bulto,Cantidad (bultos),Costo Unitario (USD),Precio Unitario (USD),Valor Total Costo (USD),Valor Total Venta (USD)
005180,AGUA GASIFICADA SABOR A PARCHITA NEVADA 355 ML,BEBIDAS,nan,84.00,12,7.00,,,0.00,0.00
005132,GALLETA WAFER VAINILLA 288 GR,SIN CATEGORIA,None,24.00,24,1.00,,,0.00,0.00
005135,MASMELOS MILLOWS 250 GR,CONFITERIA,nan,24.00,8,3.00,,,0.00,0.00
001096,SALSA PARA PASTA BOLOGNESA UNDERWOOD 490 GR,VIVERES,nan,300.00,12,25.00,,,0.00,0.00
001094,SALSA PARA PASTA DIABLITOS UNDERWOOD 490 GR,VIVERES,nan,192.00,12,16.00,,,0.00,0.00
001093,SALSA PARA PASTA BOLOGNESA UNDERWOOD 190 GR,VIVERES,nan,624.00,24,26.00,,,0.00,0.00
001562,PAPELON CON LIMON Y HIERBABUENA MONTALBAN 115 GR,BEBIDAS,nan,113.00,72,1.57,,,0.00,0.00
001272,AGUA NEVADA 355 ML,SIN CATEGORIA,None,144.00,16,9.00,,,0.00,0.00
002053,MANI CINNAMON HITS 160 GR,CONFITERIA,nan,12.00,12,1.00,,,0.00,0.00
001135,GALLETAS Q-KISS PUIG 200 GR,GALLETAS,nan,48.00,16,3.00,,,0.00,0.00
004827,AVENA EN HOJUELAS LASSIE 800 GR,VIVERES,nan,1080.00,12,90.00,,,0.00,0.00
002600,PONQUE PINGUINOS MARINELA 2 UND 80 GR,PANADERIA,nan,146.00,1,146.00,,,0.00,0.00
004403,SARDINA EN TOMATE NUEVA MARBONITA 170 GR,VIVERES,nan,12144.00,24,506.00,,,0.00,0.00
001373,PASTA TORNILLO VEGETALES CAPRI 500 GR,SIN CATEGORIA,None,60.00,12,5.00,,,0.00,0.00
004732,SHAMPOO PROH COMPLEX HIALURONICO DRENE 370 ML,CUIDADO PERSONAL,nan,324.00,12,27.00,,,0.00,0.00
001464,CHEETOS HORNEADOS MEGA PUFFS FRITO LAY 270 GR,CONFITERIA,nan,112.00,8,14.00,,,0.00,0.00
001469,TOSTITOS ORIGINAL FRITO LAY 400 GR,CONFITERIA,nan,48.00,8,6.00,,,0.00,0.00
004778,SHAMPOO RESTAURACION PRO-V PANTENE 33 ML,CUIDADO PERSONAL,nan,56.00,160,0.35,,,0.00,0.00
000884,LECHE SEMIDESCREMADA SVELTY NESTLE 400 GR,SIN CATEGORIA,None,684.00,18,38.00,,,0.00,0.00
002599,LAVAPLATOS EN CREMA LIMON AXION 150 GR,LIMPIEZA,nan,4032.00,72,56.00,,,0.00,0.00
001751,ARROZ CANILLA TIPO I LA LUCHA 1 KG,SIN CATEGORIA,None,8472.00,24,353.00,,,0.00,0.00
001896,REFRESCO UVA GLUP 1 LT,SIN CATEGORIA,None,732.00,12,61.00,,,0.00,0.00
001781,TOSTON CON AJO TOM 80 GR,CONFITERIA,nan,1888.00,32,59.00,,,0.00,0.00
005086,GALLETAS DUE CHOCOLATE BLANCO ISABELA TORTHINAS 140 GR,GALLETAS,nan,850.00,50,17.00,,,0.00,0.00
001468,TOSTITOS ORIGINAL FRITO LAY 140 GR,CONFITERIA,nan,16.00,16,1.00,,,0.00,0.00
004066,SALSA DE MAIZ FRITZ 165 GR,VIVERES,nan,192.00,12,16.00,,,0.00,0.00
002304,GALLETAS CLUB SOCIAL INTEGRAL NABISCO 156 GR,GALLETAS,nan,2910.00,30,97.00,,,0.00,0.00
004420,GEL ANTIBACTERIAL BYD CARE 236 ML,CUIDADO PERSONAL,nan,576.00,36,16.00,,,0.00,0.00
005081,BEBIDA SABOR DURAZNO JUSTY 1.5 LT,SIN CATEGORIA,None,192.00,12,16.00,,,0.00,0.00
004389,BEBIDA INSTANTANEA EN POLVO DE LIMON SIN CALORIAS CLIGHT 9 GR,BEBIDAS,nan,1080.00,180,6.00,,,0.00,0.00
004176,DESODORANTE ROLL-ON LEÑA OLD SPICE 52 GR,CUIDADO PERSONAL,nan,72.00,12,6.00,,,0.00,0.00
004333,SUAVIZANTE FLORAL DOWNY 700 ML,LIMPIEZA,nan,240.00,12,20.00,,,0.00,0.00
004838,AMBIENTADOR CAMPOS DE LAVANDA GLADE 235 ML,HOGAR,nan,36.00,12,3.00,,,0.00,0.00
004330,PASTICHO ESPECIALIDAD NAPOLI CAPRI 250 GR,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004841,REFRESCO PIÑA-PARCHITA GLUP 2 LT,SIN CATEGORIA,None,474.00,6,79.00,,,0.00,0.00
005082,GALLETA DE LIMON FESTIVAL 201.6 GR,SIN CATEGORIA,None,72.00,36,2.00,,,0.00,0.00
005053,GALLETAS MINI MARIA LONCHERA 180 GR,CONFITERIA,PUIG,96.00,16,6.00,,,0.00,0.00
005050,REPELENTE ESPIRAL LETOX 10 UND,CUIDADO PERSONAL,nan,540.00,60,9.00,,,0.00,0.00
004316,ACEITE DE SOYA DIANA 760 ML,CESTA BASICA,nan,1080.00,12,90.00,,,0.00,0.00
004462,PAN DE HAMBURGUESA CRUSTISSIMO 600 GR,PANADERIA,nan,124.00,1,124.00,,,0.00,0.00
002766,CHOCOLATE PRESTIGIO 33 GR,CONFITERIA,nan,1080.00,540,2.00,,,0.00,0.00
004463,PAN DE PERRO CALIENTE JUMBO CRUSTISSIMO 500 GR,PANADERIA,nan,111.00,1,111.00,,,0.00,0.00
002803,GALLETAS WAFER DE CHOCOLATE ISABELA 100 GR,GALLETAS,nan,1203.00,40,30.08,,,0.00,0.00
002411,AFEITADORA 3 HOJILLAS GILLETTE,CUIDADO PERSONAL,nan,240.00,120,2.00,,,0.00,0.00
004029,ESPUMA DE AFEITAR GILLETTE 311 GR,CUIDADO PERSONAL,nan,24.00,12,2.00,,,0.00,0.00
004311,PANQUE MINI VAINILLA ONCE ONCE 6 UND 180 GR,PANADERIA,nan,56.00,24,2.33,,,0.00,0.00
004452,MEZCLA PARA TORTA DE ZANAHORIA RENATA 400 GR,REPOSTERIA,nan,60.00,12,5.00,,,0.00,0.00
005078,PERRARINA ADULTOS GUARDIAN 4 KG,MASCOTAS,nan,7.00,1,7.00,,,0.00,0.00
005079,JUGO MANGO FRUTTSI 250 ML,BEBIDAS,nan,264.00,24,11.00,,,0.00,0.00
003667,TE PARA LA NOCHE HINDU 32 GR,SIN CATEGORIA,None,12.00,12,1.00,,,0.00,0.00
001329,HOJAS DE ALBAHACA MC CORMICK 25 GR,VIVERES,nan,12.00,6,2.00,,,0.00,0.00
004902,GALLETAS FRESA FESTIVAL 6 X 4 201.6 GR,GALLETAS,nan,684.00,36,19.00,,,0.00,0.00
004903,GALLETAS RECREO FESTIVAL 6 X 4 216 GR,GALLETAS,nan,452.00,40,11.30,,,0.00,0.00
001587,SANGRIA TINTA CAROREÑA 1.75 LT,BODEGON,nan,120.00,6,20.00,,,0.00,0.00
000636,DESODORANTE TALC CREM 2X1 LADY SPEED STICK 9 GR,SIN CATEGORIA,None,432.00,432,1.00,,,0.00,0.00
002657,PAPAS CON SAL PUNCH MUNCHY 80 GR,CONFITERIA,nan,80.00,20,4.00,,,0.00,0.00
001931,CHISKESITOS XXL MUNCHY 450 GR,CONFITERIA,nan,50.00,10,5.00,,,0.00,0.00
001636,VODKA FRUTOS ROJOS BAJO CERO  700 ML,BODEGON,nan,24.00,12,2.00,,,0.00,0.00
004231,CHESITOS MUNCHY 70 GR,SIN CATEGORIA,None,300.00,20,15.00,,,0.00,0.00
000638,DESODORANTE CREMA XTREME SPEED STICK 9 GR,CUIDADO PERSONAL,nan,432.00,432,1.00,,,0.00,0.00
002905,VINO I LOVE YOU EXTRA DRY SANTERO 9.5.8 750 ML,SIN CATEGORIA,None,6.00,6,1.00,,,0.00,0.00
003085,LECHE DE COCO SIN AZUCAR KALDINI 400 ML,CESTA BASICA,nan,36.00,12,3.00,,,0.00,0.00
004542,ARVEJAS LA LUCHA 400 GR,SIN CATEGORIA,None,456.00,24,19.00,,,0.00,0.00
004325,CHICHARRON PICANTE MUNCHY 190 GR,CONFITERIA,nan,40.00,10,4.00,,,0.00,0.00
004329,APERITIVO DAL APEROL 1919 1 LT,SIN CATEGORIA,None,6.00,6,1.00,,,0.00,0.00
005127,TOALLAS SANITARIAS DUO 2 X 1 ELLAS 8 UND,CUIDADO PERSONAL,nan,144.00,24,6.00,,,0.00,0.00
002602,MR BROWN AREQUIPE BIMBO 75 GR,PANADERIA,nan,142.00,1,142.00,,,0.00,0.00
005111,REFRESCO TORONJA FANTA 2 LT,BEBIDAS,nan,288.00,6,48.00,,,0.00,0.00
004802,WHISKY TWO SOULS BUCHANANS 750 ML,SIN CATEGORIA,None,6.00,12,0.50,,,0.00,0.00
001125,GALLETAS REX PUIG 200 GR,GALLETAS,nan,80.00,16,5.00,,,0.00,0.00
004628,TEQUILA ORO JOSE CUERVO 1 LT,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
001599,SANGRIA ROSADA CAROREÑA 1.75 LT,BODEGON,nan,60.00,6,10.00,,,0.00,0.00
005120,FIDEOS CORTADOS ALLEGRI 500 GR,SIN CATEGORIA,None,12.00,12,1.00,,,0.00,0.00
001693,PIRULIN CHOCOLATE DISPENSADOR 60 GR,SIN CATEGORIA,None,1.00,48,0.02,,,0.00,0.00
004297,DETERGENTE EN POLVO AZUL T. TIPO ROPA ALIVE 200 GR,SIN CATEGORIA,None,500.00,50,10.00,,,0.00,0.00
000154,GUISANTES DEL MONTE 241 GR,SIN CATEGORIA,None,36.00,12,3.00,,,0.00,0.00
003487,AZUCAR EDICION ESPECIAL KONFIT 1 KG,SIN CATEGORIA,None,11700.00,20,585.00,,,0.00,0.00
005124,TOALLAS SANIT. NOCT C/ ALAS F. INTENSO KOTEX 24 UND,SIN CATEGORIA,None,8.00,8,1.00,,,0.00,0.00
005104,SHAMPOO FLOR DE MANZANA ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
005101,SHAMPOO CABELLO GRASO ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004820,BOMBILLO MAXLUX 7 W,HOGAR,nan,500.00,50,10.00,,,0.00,0.00
004815,PAPEL DE ALUMINIO STANDARD ALCASA FOIL 7 MTS,SIN CATEGORIA,None,96.00,24,4.00,,,0.00,0.00
004469,TORTILLA 100 % INTEGRAL CHIA QUINOA Y AVENA CRUSTISSIMO 220 GR,SIN CATEGORIA,None,97.00,1,97.00,,,0.00,0.00
004460,PAN BLANCO RUSTICO CRUSTISSIMO 500 GR,SIN CATEGORIA,None,136.00,1,136.00,,,0.00,0.00
004417,PAN SANDWICH BLANCO CRUSTISSIMO 1.250 GR,SIN CATEGORIA,None,66.00,1,66.00,,,0.00,0.00
005105,SHAMPOO BESO GRANADA ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
001294,PAN DE HAMBURGUESA MORAN 8 UND 730 GR,PANADERIA,nan,71.00,1,71.00,,,0.00,0.00
004260,CERVEZA EN LATA REGIONAL 355 ML,BODEGON,nan,624.00,24,26.00,,,0.00,0.00
004103,PONQUESITOS C/ GOTAS CHOCOLATE TRIGO DE ORO 170 GR,SIN CATEGORIA,None,198.00,18,11.00,,,0.00,0.00
001626,GALLETAS COCADITAS MULTIPACK TRIGO DE ORO 150 GR,GALLETAS,nan,150.00,30,5.00,,,0.00,0.00
002204,DETERGENTE EN POLVO FLORAL ALIVE 1 KG,LIMPIEZA,nan,1461.00,12,121.75,,,0.00,0.00
004107,PANQUE DE VAINILLA TRIGO DE ORO 3 UND,PANADERIA,nan,216.00,24,9.00,,,0.00,0.00
004088,PASTELITOS DE FRESA TRIGO DE ORO 8 UND,SIN CATEGORIA,None,240.00,30,8.00,,,0.00,0.00
004087,PASTELITOS DE PIÑA TRIGO DE ORO 8 UND,PANADERIA,nan,240.00,30,8.00,,,0.00,0.00
002205,DETERGENTE EN POLVO FLORAL ALIVE 500 GR,LIMPIEZA,nan,4968.00,24,207.00,,,0.00,0.00
005102,SHAMPOO COCO TROPICAL ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
002201,DETERGENTE EN POLVO LIMON ALIVE 1 KG,LIMPIEZA,nan,1140.00,12,95.00,,,0.00,0.00
005103,SHAMPOO FLOR DE LA PASION ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
002207,DETERGENTE EN POLVO PERLAS BLANQUEADOR ALIVE 500 GR,SIN CATEGORIA,None,1320.00,24,55.00,,,0.00,0.00
001540,PANQUE FUDGE ONCE ONCE PAQ 6 UND 510 GR,PANADERIA,nan,70.00,24,2.92,,,0.00,0.00
002189,DETERGENTE EN POLVO BLANQUEADOR ALIVE 500 GR,LIMPIEZA,nan,3552.00,24,148.00,,,0.00,0.00
001368,PASTA ÑOQUI PREMIUM 500 GR,SIN CATEGORIA,None,60.00,12,5.00,,,0.00,0.00
002188,DETERGENTE EN POLVO BLANQUEADOR ALIVE 1 KG,LIMPIEZA,nan,960.00,12,80.00,,,0.00,0.00
002791,LECHE CONDENSADA PARMALAT 395 GR,REPOSTERIA,None,624.00,24,26.00,,,0.00,0.00
002325,AVENA EN HARINA WEPA 200 GR,VIVERES,nan,24.00,24,1.00,,,0.00,0.00
001245,PUDIN DE VAINILLA SONRISSA 58 GR,REPOSTERIA,nan,288.00,48,6.00,,,0.00,0.00
004471,TORTILLA TOMATE 100% INTEGRAL CRUSTISSIMO 220 GR,SIN CATEGORIA,None,19.00,1,19.00,,,0.00,0.00
005100,SHAMPOO CABELLO SECO ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004503,TORTILLA INTEGRAL 100% + AVENA CRUSTISSIMO 330 GR,SIN CATEGORIA,None,138.00,1,138.00,,,0.00,0.00
004465,TORTILLAS WRAPS XL CRUSTISSIMO 270 GR,SIN CATEGORIA,None,110.00,1,110.00,,,0.00,0.00
005099,SHAMPOO TODO TIPO CABELLO ALIVE 250 ML,CUIDADO PERSONAL,nan,24.00,12,2.00,,,0.00,0.00
001537,PANQUE DE CHOCOLATE ONCE ONCE PAQ 6 UND 390 GR,PANADERIA,nan,14.00,24,0.58,,,0.00,0.00
001535,PANQUE DE VAINILLA ONCE ONCE PAQ 6 UND 390 GR,PANADERIA,nan,14.00,24,0.58,,,0.00,0.00
003481,PANQUE MINI FUDGE ONCE ONCE PAQ 6 UND 240 GR,PANADERIA,nan,16.00,24,0.67,,,0.00,0.00
004549,CHURRIKOS MUNCHY 100 GR,CONFITERIA,nan,40.00,20,2.00,,,0.00,0.00
001474,PLATANITOS AJO Y PEREJIL NATUCHIPS 75 GR,SIN CATEGORIA,None,48.00,24,2.00,,,0.00,0.00
001451,PLATANITOS NATUCHIPS 300 GR,SIN CATEGORIA,None,60.00,12,5.00,,,0.00,0.00
001810,CERVEZA PILSEN REGIONAL 355 ML,BODEGON,nan,384.00,24,16.00,,,0.00,0.00
001545,TORTA CASERA DE CHOCOLATE ONCE ONCE 700 GR,SIN CATEGORIA,None,22.00,1,22.00,,,0.00,0.00
001530,TORTA CASERA ONCE ONCE 600 GR,PANADERIA,nan,59.00,1,59.00,,,0.00,0.00
005098,SHAMPOO CABELLO NORMAL ALIVE 250 ML,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004312,MANI JAPONES SABOR A CEBOLLA HITS 160 GR,CONFITERIA,nan,12.00,12,1.00,,,0.00,0.00
004999,GUISANTES TIERNOS LATA DEL MONTE 220 GR,VIVERES,nan,132.00,12,11.00,,,0.00,0.00
003482,BOTECITOS DE FRESA ONCE ONCE 35 GR,PANADERIA,nan,1356.00,192,7.06,,,0.00,0.00
004804,DESINFECTANTE LAVANDA FABULOSO 500 ML,LIMPIEZA,nan,600.00,24,25.00,,,0.00,0.00
005241,AZUCAR REFINADA KRISTAL 900 GR,CESTA BASICA,nan,17960.00,20,898.00,,,0.00,0.00
004912,MALVAVISCOS MULTICOLOR MARSHMALLOWS 100 GR,CONFITERIA,nan,280.00,70,4.00,,,0.00,0.00
004537,AGUA MINERAL VIDACTIVA 8 LT,BEBIDAS,nan,4.00,2,2.00,,,0.00,0.00
004742,CHOCOLATE DE LECHE CON STEVIA ST. MORITZ 100 GR,CONFITERIA,nan,72.00,72,1.00,,,0.00,0.00
002269,MALVAVISCOS MULTICOLOR MINI MARSHMALLOWS 100 GR,CONFITERIA,nan,210.00,70,3.00,,,0.00,0.00
000784,TOALLAS SANITARIA WANITA 245 MM 10 UND,SIN CATEGORIA,None,1056.00,32,33.00,,,0.00,0.00
001554,PROTECTORES DIARIOS CON MANZANILLA FRIENDS 40 UND,SIN CATEGORIA,None,84.00,12,7.00,,,0.00,0.00
003665,GATARINA ADULTOS CON CARNE PREBIOTICO CAT CHOW 1.5 KG,MASCOTAS,nan,12.00,6,2.00,,,0.00,0.00
002604,MINI PINGUINOS MARINELA 12 UND 240 GR,PANADERIA,nan,143.00,1,143.00,,,0.00,0.00
001066,CHOCOFUDGE FRESA FLIPS 50 GR,VIVERES,nan,168.00,56,3.00,,,0.00,0.00
004242,MARGARINA LA ESTANCIA 250 GR,CESTA BASICA,nan,2088.00,24,87.00,,,0.00,0.00
004806,PIRULIN CHOCOLATE ENVASE 155 GR,GALLETAS,nan,72.00,12,6.00,,,0.00,0.00
003134,AREQUIPE CLASICO WEPA 230 GR,SIN CATEGORIA,None,36.00,12,3.00,,,0.00,0.00
000899,SOPA DE POLLO Y FIDEOS 2X1 MAGGI 124 GR,SIN CATEGORIA,None,324.00,36,9.00,,,0.00,0.00
004718,HILO DENTAL COLGATE 25 MT,SIN CATEGORIA,None,24.00,24,1.00,,,0.00,0.00
003216,GRANJA TORTA DE PAN,SIN CATEGORIA,None,309.00,1,309.00,,,0.00,0.00
005306,BEBIDA SABOR SANDIA JUSTY 1.5 LT,SIN CATEGORIA,JUSTY,36.00,12,3.00,,,0.00,0.00
003403,PAN PARA HAMBURGUESA BIMBO 400 GR,SIN CATEGORIA,None,35.00,1,35.00,,,0.00,0.00
004245,CEREAL AVENA AROS CANELA MAIZORITOS 200 GR,VIVERES,nan,36.00,12,3.00,,,0.00,0.00
004714,DESODORANTE BARRA PRO5 LADY SPEED STICK 45 GR,CUIDADO PERSONAL,nan,48.00,12,4.00,,,0.00,0.00
003404,PAN CERO CERO INTEGRAL BIMBO 500 GR,PANADERIA,nan,298.00,1,298.00,,,0.00,0.00
003532,LECHE DESCREMADA DESLACT. LA PASTOREÑA 1 LT,SIN CATEGORIA,None,1248.00,12,104.00,,,0.00,0.00
003531,LECHE COMPLETA LA PASTOREÑA 1 LT,SIN CATEGORIA,None,2880.00,12,240.00,,,0.00,0.00
004706,"LIMPIADOR BICARBONATO, NARANJA Y LIMON PODER REFORZADO AJAX 1 LT",LIMPIEZA,nan,228.00,12,19.00,,,0.00,0.00
004703,DESINFECTANTE LAVANDA FABULOSO 1 LT,LIMPIEZA,nan,252.00,12,21.00,,,0.00,0.00
003530,LECHE LIQUIDA DESCREMADA LA PASTOREÑA 1 LT,CESTA BASICA,nan,2180.00,12,181.67,,,0.00,0.00
003490,CERVEZA EN LATA PILSEN POLAR 250 ML,BODEGON,nan,912.00,24,38.00,,,0.00,0.00
003472,SALSA CONDIMENTADA IBERIA 300 ML,SIN CATEGORIA,None,48.00,12,4.00,,,0.00,0.00
004577,POLVOROSAS CANELA GRANJA 100 GR,GALLETAS,nan,50.00,50,1.00,,,0.00,0.00
003339,PROTECTORES DIARIOS SIN PERFUME ALWAYS 40 UND,CUIDADO PERSONAL,nan,144.00,12,12.00,,,0.00,0.00
003118,JABON COCO HARMONY 75 GR,CUIDADO PERSONAL,nan,2232.00,72,31.00,,,0.00,0.00
003109,JABON LIMON AMARILLO HARMONY 75 GR,CUIDADO PERSONAL,nan,792.00,72,11.00,,,0.00,0.00
002810,GALLETAS DE LIMON TORTHINAS ISABELA 140 GR,GALLETAS,nan,350.00,50,7.00,,,0.00,0.00
002809,GALLETAS DE FRESA/MORANGO ISABELA TORTHINAS 140 GR,SIN CATEGORIA,None,550.00,50,11.00,,,0.00,0.00
002808,GALLETAS CHOCOLATE BLANCO TORTHINAS ISABELA 140 GR,GALLETAS,nan,400.00,50,8.00,,,0.00,0.00
003534,REFRESCO NARANJA GLUP 2 LT,SIN CATEGORIA,None,288.00,6,48.00,,,0.00,0.00
002206,DETERGENTE EN POLVO PERLAS BLANQUEADORAS ALIVE 1 KG,LIMPIEZA,nan,972.00,12,81.00,,,0.00,0.00
002777,MAIZ DULCE EN GRANOS OLE 250 GR,VIVERES,nan,336.00,12,28.00,,,0.00,0.00
001779,AZUCAR SABANA DULCE 1 KG,SIN CATEGORIA,None,88016.00,20,4400.80,,,0.00,0.00
002763,LECHE CONDENSADA NESTLE 395 GR,REPOSTERIA,None,288.00,48,6.00,,,0.00,0.00
004687,CREMA DE LECHE UHTCEMIL 200GR,SIN CATEGORIA,None,432.00,27,16.00,,,0.00,0.00
001764,MEZCLA PARA TORTA DE VAINILLA LA LUCHA 500 GR,REPOSTERIA,nan,60.00,12,5.00,,,0.00,0.00
001237,GELATINA DE TUTTI FRUTTI SONRISSA 132 GR,REPOSTERIA,nan,720.00,48,15.00,,,0.00,0.00
002700,MERMELADA DURAZNO SIN AZUCAR VIVO 200 GR,SIN CATEGORIA,None,60.00,20,3.00,,,0.00,0.00
005115,BATERIAS AA 1.5V TUCEPA,Hogar,PROCURA,1.00,1,1.00,,,0.00,0.00
002697,MERMELADA FRAMBUESA SIN AZUCAR VIVO 200 GR,SIN CATEGORIA,None,40.00,20,2.00,,,0.00,0.00
004731,JABON TRIPACK FRESH PROTEX 330 GR,CUIDADO PERSONAL,nan,120.00,24,5.00,,,0.00,0.00
004310,MINI PANQUE DE CHOCOLATE ONCE ONCE 6 UND 180 GR,SIN CATEGORIA,None,8.00,24,0.33,,,0.00,0.00
004093,JUGO DE FRUTAS TROPICALES AKUITA KAITO 200 ML,BEBIDAS,nan,2133.00,27,79.00,,,0.00,0.00
004091,MINI WAFER DE CHOCOLATE TRIGO DE ORO 90 GR,GALLETAS,nan,300.00,30,10.00,,,0.00,0.00
003465,PAPAS CON SAL JACKS FRITO LAY 80 GR,SIN CATEGORIA,None,2.00,18,0.11,,,0.00,0.00
002798,BATERIAS KINGDURA TUCEPA AAA,Hogar,KINGDURA,1.00,10,0.10,,,0.00,0.00
004752,AFEITADORA ULTRA GRIP 2 GILLETTE 5 UND,CUIDADO PERSONAL,nan,96.00,24,4.00,,,0.00,0.00
003970,GATARINA ADULTOS CON CARNE CAT CHOW 85 GR,MASCOTAS,nan,135.00,15,9.00,,,0.00,0.00
003451,PASTINA ARROCITOS CAPRI 250 GR,INFANTIL,nan,12.00,12,1.00,,,0.00,0.00
001564,AZUCAR MORENA MONTALBAN 1 KG,CESTA BASICA,nan,60.00,10,6.00,,,0.00,0.00
004238,ARROZ BLANCO TIPO I COGOYAL 900 GR,CESTA BASICA,nan,28486.00,24,1186.92,,,0.00,0.00
004248,JABON GLICERINA Y VITAMINA E PROTEX 110 GR,SIN CATEGORIA,None,360.00,72,5.00,,,0.00,0.00
004228,PAN MULTICEREAL HOLSUM 580 GR,SIN CATEGORIA,None,27.00,1,27.00,,,0.00,0.00
005264,PASTINA FIGURITAS CAPRI 250 GR,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004197,SUAVIZANTE AMANECER DOWNY 700 ML,SIN CATEGORIA,None,240.00,12,20.00,,,0.00,0.00
005263,PASTINA LETRICAS CAPRI 250 GR,SIN CATEGORIA,None,24.00,12,2.00,,,0.00,0.00
004304,CEREAL COOKIES & CREAM FLIPS 220 GR,SIN CATEGORIA,None,96.00,24,4.00,,,0.00,0.00
005260,CARBON VEGETAL CARBONERA DEL CENTRO 1.5 KG,MISCELANEOS,nan,80.00,10,8.00,,,0.00,0.00
004154,REFRESCO FRESH GLUP 400 ML,SIN CATEGORIA,None,600.00,15,40.00,,,0.00,0.00
004148,NUGGETS DE POLLO DEL CORRAL 462 GR,CARNICERIA,nan,308.00,1,308.00,,,0.00,0.00
004143,CHISKESITOS TOCINETA PICANTE MUNCHY 145 GR,CONFITERIA,nan,200.00,20,10.00,,,0.00,0.00
004767,ARROZ TIPO I MONICA 900 GR,CESTA BASICA,nan,42024.00,24,1751.00,,,0.00,0.00
004135,CEPILLO DENTAL FAMILY 5 PACK ORAL-B,CUIDADO PERSONAL,nan,36.00,36,1.00,,,0.00,0.00
004843,CHOCOLATE COCO BAY ST. MORITZ 32 GR,CONFITERIA,nan,288.00,144,2.00,,,0.00,0.00
004741,CHOCOLATE BITTER CON STEVIA ST. MORITZ 100 GR,CONFITERIA,nan,138.00,72,1.92,,,0.00,0.00
004123,PANQUE VAINILLA ONCE ONCE 65 GR,PANADERIA,nan,492.00,144,3.42,,,0.00,0.00
003480,PANQUE MINI FUGDE ONCE ONCE 40 GR,PANADERIA,nan,264.00,144,1.83,,,0.00,0.00
003479,PANQUE FUDGE ONCE ONCE 85 GR,PANADERIA,nan,456.00,144,3.17,,,0.00,0.00
003133,LECHE CONDENSADA CONDYLAC 395 GR,REPOSTERIA,None,864.00,24,36.00,,,0.00,0.00
001629,GALLETAS PUNTO ROJO MULTIPAX TRIGO DE ORO 6 X 150 GR,GALLETAS,nan,300.00,30,10.00,,,0.00,0.00
004085,PASTELITOS DE GUAYABA MULTIPACK TRIGO DE ORO 8 UND,PANADERIA,nan,420.00,30,14.00,,,0.00,0.00
004086,PASTELITOS DE MANZANA TRIGO DE ORO 8 UND,PANADERIA,nan,330.00,30,11.00,,,0.00,0.00
004240,POLVOROSAS DE CHOCOLATE TRIGO DE ORO 120 GR,SIN CATEGORIA,None,180.00,18,10.00,,,0.00,0.00
004853,MALTA REGIONAL LATA 250 ML,SIN CATEGORIA,None,264.00,24,11.00,,,0.00,0.00
003849,SALSA PARA PASTA BOLOGNESA A LA CREMA OSOLE 340 GR,VIVERES,nan,120.00,24,5.00,,,0.00,0.00
003116,VELAS POPULAR 8 UND,HOGAR,nan,360.00,60,6.00,,,0.00,0.00
001267,REFRESCO SIN AZUCAR COCA COLA 1 LT,BEBIDAS,nan,264.00,6,44.00,,,0.00,0.00
003841,NECTAR DE MANZANA TPA NATULAC 330 ML,BEBIDAS,nan,84.00,12,7.00,,,0.00,0.00
004657,BEBIDA EN POLVO DE JAMAICA SIN CALORIAS CLIGHT 9 GR,BEBIDAS,nan,900.00,180,5.00,,,0.00,0.00
005251,ARVEJA VERDE PARTIDA PANTERA 900 GR,CESTA BASICA,nan,120.00,24,5.00,,,0.00,0.00
001539,BOTECITOS FUDGE ONCE ONCE PAQ 6 UND 300 GR,PANADERIA,nan,13.00,24,0.54,,,0.00,0.00
001536,PANQUE DE CHOCOLATE ONCE ONCE 65 GR,PANADERIA,nan,372.00,144,2.58,,,0.00,0.00
001944,TORTILLAS DE MAIZ NATURAL HIJOLITOS MIXTECOS 150 GR,SIN CATEGORIA,None,4.00,1,4.00,,,0.00,0.00
001945,TORTILLAS DE MAIZ PICANTE HIJOLITOS MIXTECOS 150 GR,SIN CATEGORIA,None,6.00,1,6.00,,,0.00,0.00
003788,TOSTADAS CHICHEN MIXTECOS 130 GR,SIN CATEGORIA,None,3.00,1,3.00,,,0.00,0.00
001635,VODKA FRESA BAJO CERO  700 ML,BODEGON,nan,24.00,12,2.00,,,0.00,0.00
003800,JUGO DE NARANJA NATULAC 330 ML,BEBIDAS,nan,300.00,12,25.00,,,0.00,0.00
003799,NECTAR DE PERA NATULAC 330 ML,BEBIDAS,nan,156.00,12,13.00,,,0.00,0.00
003798,NECTAR DE DURAZNO NATULAC 330 ML,BEBIDAS,nan,264.00,12,22.00,,,0.00,0.00
